City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
282,dois vizinhos,-25.7336,-53.0572,82.54,56,0,7.14,BR,1650905840
283,mhlume,-26.0333,31.85,69.64,95,97,6.06,SZ,1650905711
284,nalut,30.3333,10.85,86.86,7,7,19.1,LY,1650905840
285,spornoye,50.8448,37.2913,56.82,62,98,4.97,RU,1650905841
286,tondano,1.3038,124.9112,69.89,92,48,1.66,ID,1650905841
287,saint george,37.1041,-113.5841,64.44,19,0,1.99,US,1650905623
288,xinzhou,38.4092,112.7333,67.21,21,0,10.16,CN,1650905842
289,sirnak,37.5228,42.4594,56.16,70,91,4.68,TR,1650905842
290,cabra,37.4725,-4.4421,68.16,46,30,9.62,ES,1650905843
291,tura,25.5198,90.2201,75.07,53,0,5.7,IN,1650905843
292,stettler,52.3168,-112.7186,48.69,61,85,13.8,CA,1650905705
293,maarianhamina,60.0973,19.9348,48.06,49,0,8.05,AX,1650905844
294,daltenganj,24.0333,84.0667,86.72,12,0,5.77,IN,1650905844
295,svetlogorsk,52.6333,29.7333,54.16,83,76,1.32,BY,1650905845
296,zolotkovo,55.5281,41.1053,52.93,82,90,5.75,RU,1650905845
297,arman,59.7,150.1667,23.2,72,100,10.02,RU,1650905846
298,goderich,43.7501,-81.7165,55.72,71,99,2.3,CA,1650905846
299,vaitape,-16.5167,-151.75,80.53,73,66,4.34,PF,1650905847
300,bilma,18.6853,12.9164,102.97,7,0,9.64,NE,1650905847
301,dingle,10.9995,122.6711,78.48,89,32,7.0,PH,1650905847
302,carballo,43.213,-8.691,64.54,70,59,3.38,ES,1650905848
303,tiksi,71.6872,128.8694,-6.23,100,98,3.13,RU,1650905848
304,jutai,-5.1833,-68.9,85.42,76,91,2.35,BR,1650905848
305,breves,-1.6822,-50.4803,85.84,68,55,3.67,BR,1650905849
306,irtyshskiy,58.3333,68.1333,44.24,93,100,2.39,RU,1650905849
307,ariquemes,-9.9133,-63.0408,90.63,53,16,3.58,BR,1650905850
308,ankazoabo,-22.2833,44.5167,73.56,63,94,2.37,MG,1650905850
309,meulaboh,4.1363,96.1285,78.03,86,100,5.53,ID,1650905850
310,ambilobe,-13.2,49.05,74.97,82,48,4.97,MG,1650905851
311,kpandae,8.4689,-0.0113,90.54,47,46,12.15,GH,1650905851
312,kilindoni,-7.9139,39.6668,82.29,77,44,9.26,TZ,1650905852
313,umm kaddadah,13.6017,26.6876,89.76,10,44,6.06,SD,1650905852
314,hamilton,39.1834,-84.5333,73.18,85,100,8.01,US,1650905853
315,disna,55.568,28.1971,49.68,75,96,4.68,BY,1650905853
316,yumen,40.2833,97.2,54.3,15,48,19.42,CN,1650905854
317,weligama,5.9667,80.4167,79.47,86,94,1.92,LK,1650905854
318,jalu,29.0331,21.5482,88.79,9,85,8.75,LY,1650905854
319,saldanha,-33.0117,17.9442,62.65,76,0,18.16,ZA,1650905608
320,constitucion,-35.3333,-72.4167,56.25,79,100,7.27,CL,1650905732
321,alyangula,-13.8483,136.4192,75.07,100,75,0.0,AU,1650905855
322,sao domingos do maranhao,-5.5758,-44.3853,84.11,68,41,7.67,BR,1650905856
323,laguna,38.421,-121.4238,70.09,48,0,4.61,US,1650905856
324,tuatapere,-46.1333,167.6833,43.57,84,25,6.78,NZ,1650905857
325,urus-martan,43.1286,45.5431,59.92,68,1,4.0,RU,1650905857
326,zyryanka,65.75,150.85,9.9,96,91,9.6,RU,1650905859
327,natal,-5.795,-35.2094,88.02,62,20,16.11,BR,1650905860
328,petropavlovsk-kamchatskiy,53.0452,158.6483,30.79,80,75,0.0,RU,1650905635
329,broken hill,-31.95,141.4333,62.31,72,100,8.05,AU,1650905860
330,asfi,32.2994,-9.2372,63.9,64,47,15.64,MA,1650905861
331,gelibolu,40.4103,26.6708,62.01,71,40,5.03,TR,1650905571
332,wundanyi,-3.4019,38.364,66.18,82,100,6.17,KE,1650905861
333,snezhnogorsk,69.1933,33.2531,31.78,96,100,8.41,RU,1650905862
334,ahipara,-35.1667,173.1667,61.2,84,46,6.93,NZ,1650905862
335,kloulklubed,7.0419,134.2556,83.61,78,100,17.49,PW,1650905863
336,manaira,-7.7061,-38.1544,89.53,32,32,11.23,BR,1650905863
337,vila franca do campo,37.7167,-25.4333,61.21,66,4,12.5,PT,1650905864
338,luderitz,-26.6481,15.1594,62.28,58,0,19.04,NA,1650905864
339,semnan,35.5729,53.3971,80.44,18,0,4.61,IR,1650905864
340,tadine,-21.55,167.8833,72.7,71,98,17.87,NC,1650905865
341,toba,34.4833,136.85,68.09,92,100,1.01,JP,1650905865
342,turukhansk,65.8167,87.9833,3.42,95,62,5.86,RU,1650905866
343,san patricio,28.017,-97.5169,86.07,57,24,16.06,US,1650905866
344,gladstone,-23.85,151.25,66.13,88,75,11.5,AU,1650905867
345,tilichiki,60.4667,166.1,23.36,93,95,11.05,RU,1650905867
346,praia da vitoria,38.7333,-27.0667,64.65,68,20,14.32,PT,1650905867
347,carupano,10.6678,-63.2585,82.51,76,100,12.35,VE,1650905868
348,beloha,-25.1667,45.05,76.53,72,100,5.7,MG,1650905868
349,husavik,66.0449,-17.3389,43.66,74,82,3.83,IS,1650905869
350,manavalakurichi,8.1333,77.3,82.99,81,83,4.74,IN,1650905869
351,harlingen,26.1906,-97.6961,87.71,15,21,16.24,US,1650905869
352,plettenberg bay,-34.0527,23.3716,58.39,74,32,4.79,ZA,1650905870
353,tamworth,52.634,-1.6959,57.25,67,92,8.01,GB,1650905870
354,bubaque,11.2833,-15.8333,78.49,74,12,17.0,GW,1650905871
355,hualmay,-11.0964,-77.6139,72.05,73,100,8.93,PE,1650905659
356,lampazos de naranjo,27.0167,-100.5167,83.8,53,11,3.58,MX,1650905871
357,kayes,14.0,-11.0,103.98,10,0,12.46,ML,1650905872
358,codrington,-38.2667,141.9667,55.44,82,97,7.87,AU,1650905872
359,miguel auza,24.2933,-103.4503,75.2,26,0,7.87,MX,1650905873
360,vila velha,-20.3297,-40.2925,84.15,69,75,13.8,BR,1650905799
361,dakar,14.6937,-17.4441,92.28,65,0,19.57,SN,1650905715
362,havoysund,70.9963,24.6622,34.03,81,71,22.84,NO,1650905873
363,buzmeyin,38.0507,58.2056,76.73,47,75,2.3,TM,1650905874
364,diffa,13.3154,12.6113,100.17,12,86,2.01,NE,1650905874
365,turbat,26.0023,63.044,87.89,44,0,7.27,PK,1650905875
366,chengde,40.9725,117.9361,62.62,57,52,7.7,CN,1650905875
367,altay,47.8667,88.1167,44.44,54,100,5.3,CN,1650905876
368,bud,39.447,-86.1758,59.41,96,100,9.46,US,1650905596
369,hrodna,53.6884,23.8258,43.36,92,100,4.25,BY,1650905876
370,prabumulih,-3.45,104.25,74.35,98,100,5.01,ID,1650905877
371,carmo do paranaiba,-19.0008,-46.3161,81.75,49,9,6.04,BR,1650905877
372,rio grande,-32.035,-52.0986,68.11,88,100,10.2,BR,1650905671
373,zyryanskoye,56.8306,86.6258,33.76,81,99,7.81,RU,1650905878
374,awbari,26.5921,12.7805,92.35,7,100,13.78,LY,1650905878
375,nongstoin,25.5167,91.2667,64.24,68,0,2.53,IN,1650905879
376,aklavik,68.2191,-135.0107,32.56,97,100,1.86,CA,1650905879
377,dukhovshchina,55.1919,32.4111,46.45,94,91,3.67,RU,1650905879
378,fairbanks,64.8378,-147.7164,41.23,70,100,0.0,US,1650905880
379,brae,60.3964,-1.353,46.0,72,100,15.79,GB,1650905880
380,menongue,-14.6585,17.691,67.6,54,8,1.54,AO,1650905881
381,ponta delgada,37.7333,-25.6667,61.52,72,40,16.11,PT,1650905881
382,hokitika,-42.7167,170.9667,51.57,82,73,6.96,NZ,1650905881
383,prospect,-34.8824,138.5933,69.49,57,0,7.0,AU,1650905629
384,san carlos del zulia,9.0,-71.9135,87.58,59,88,3.65,VE,1650905882
385,lagoa,39.05,-27.9833,58.15,72,3,12.39,PT,1650905882
386,portland,45.5234,-122.6762,55.44,88,100,5.01,US,1650905859
387,kirakira,-10.4544,161.9205,79.84,83,49,3.22,SB,1650905881
388,rasht,37.2808,49.5832,64.22,88,0,4.61,IR,1650905883
389,rumuruti,0.267,36.5389,64.35,75,99,6.4,KE,1650905884
390,port blair,11.6667,92.75,82.44,78,20,2.3,IN,1650905884
391,taybad,34.74,60.7756,73.76,29,95,8.03,IR,1650905885
392,shubarshi,48.5872,57.1869,52.25,38,100,3.47,KZ,1650905885
393,caravelas,-17.7125,-39.2481,84.22,59,9,7.4,BR,1650905886
394,corner brook,48.9667,-57.9484,44.76,93,99,6.85,CA,1650905886
395,manzanillo,20.3433,-77.1167,79.77,65,100,9.26,CU,1650905887
396,verkhnetulomskiy,68.6073,31.7962,32.13,95,100,3.49,RU,1650905887
397,oistins,13.0667,-59.5333,75.29,100,75,19.57,BB,1650905888
398,slave lake,55.2834,-114.769,44.58,49,20,20.71,CA,1650905888
399,samarai,-10.6167,150.6667,82.35,78,45,13.89,PG,1650905604
400,middelburg,-25.7751,29.4648,62.2,70,81,5.01,ZA,1650905598
401,surt,31.2089,16.5887,65.52,69,100,15.7,LY,1650905889
402,victor harbor,-35.5667,138.6167,63.68,90,86,8.3,AU,1650905889
403,lebu,-37.6167,-73.65,56.46,68,100,20.33,CL,1650905890
404,nome,64.5011,-165.4064,30.27,93,100,5.75,US,1650905649
405,narsaq,60.9167,-46.05,40.71,77,95,0.25,GL,1650905890
406,lakatoro,-16.0999,167.4164,77.58,81,90,11.36,VU,1650905891
407,trairi,-3.2778,-39.2689,81.41,84,84,9.6,BR,1650905891
408,mora,11.0461,14.1401,96.62,25,98,2.64,CM,1650905892
409,alice springs,-23.7,133.8833,54.95,94,75,0.0,AU,1650905600
410,balykshi,47.0667,51.8667,60.8,48,0,6.71,KZ,1650905892
411,hanna,51.6334,-111.9018,49.86,44,28,14.0,CA,1650905893
412,tias,28.9611,-13.645,67.68,60,20,5.75,ES,1650905893
413,jaipur,26.9167,75.8167,88.92,25,40,1.14,IN,1650905894
414,sembe,1.6481,14.5806,80.58,69,97,2.48,CG,1650905894
415,warrington,53.3925,-2.5802,58.05,56,75,6.91,GB,1650905895
416,dzhebariki-khaya,62.2167,135.8,19.0,97,98,0.51,RU,1650905895
417,salinopolis,-0.6136,-47.3561,82.4,79,70,9.75,BR,1650905896
418,tighina,46.8306,29.4711,56.17,59,65,6.46,MD,1650905896
419,maragogi,-9.0122,-35.2225,81.9,74,88,14.18,BR,1650905603
420,flin flon,54.7682,-101.865,17.44,38,0,5.75,CA,1650905897
421,kasangulu,-4.5911,15.1708,88.74,85,100,2.82,CD,1650905897
422,orcopampa,-15.2661,-72.3417,60.8,16,100,5.46,PE,1650905898
423,negombo,7.2083,79.8358,80.65,94,20,4.61,LK,1650905899
424,saint-louis,16.3333,-15.0,85.64,12,5,15.88,SN,1650905899
425,lonato,45.4648,10.4739,63.68,68,75,5.75,IT,1650905900
426,cruz alta,-28.6386,-53.6064,80.46,65,92,15.93,BR,1650905901
427,wonthaggi,-38.6044,145.5913,51.82,87,88,7.4,AU,1650905901
428,vuktyl,63.8567,57.3094,32.54,88,81,2.55,RU,1650905901
429,emba,48.8264,58.1442,52.84,38,100,3.04,KZ,1650905902
430,jumla,29.2747,82.1838,51.82,37,4,5.21,NP,1650905902
431,demyansk,57.643,32.466,46.11,87,52,4.63,RU,1650905903
432,ochakiv,46.6128,31.5498,51.44,83,43,9.95,UA,1650905903
433,yaan,7.3833,8.5667,93.33,42,50,8.52,NG,1650905904
434,williston,48.147,-103.618,33.82,60,33,5.66,US,1650905904
435,singaraja,-8.112,115.0882,80.11,82,31,2.55,ID,1650905904
436,severo-kurilsk,50.6789,156.125,31.53,88,99,17.98,RU,1650905905
437,forbes,-33.3833,148.0167,62.92,75,100,6.55,AU,1650905905
438,atar,20.5169,-13.0499,91.96,21,0,17.78,MR,1650905906
439,khilok,51.3674,110.4676,25.02,73,100,8.12,RU,1650905906
440,temir,49.1414,57.13,52.07,38,99,5.17,KZ,1650905907
441,keelung,25.1283,121.7419,84.06,91,99,0.96,TW,1650905907
442,windhoek,-22.5594,17.0832,75.4,27,0,3.44,NA,1650905759
443,guane,22.2025,-84.0875,84.56,57,24,12.93,CU,1650905908
444,seoul,37.5683,126.9778,64.0,91,100,2.3,KR,1650905908
445,porto novo,6.4965,2.6036,87.62,68,43,9.8,BJ,1650905660
446,shakhtinsk,49.71,72.5872,44.67,34,6,5.97,KZ,1650905909
447,colares,38.7992,-9.4469,67.33,66,56,14.0,PT,1650905909
448,dolores,-36.3132,-57.6792,72.48,34,41,7.18,AR,1650905909
449,tongliao,43.6125,122.2653,66.6,25,60,15.52,CN,1650905910
450,abu samrah,35.3029,37.1841,74.71,33,19,10.87,SY,1650905910
451,grants pass,42.439,-123.3284,58.19,67,100,0.0,US,1650905911
452,izhmorskiy,56.194,86.6414,31.66,81,94,6.13,RU,1650905911
453,petapa,14.5028,-90.5517,77.25,65,75,0.0,GT,1650905912
454,mindelo,16.8901,-24.9804,81.95,54,20,18.41,CV,1650905912
455,hofn,64.2539,-15.2082,42.82,81,75,10.36,IS,1650905912
456,mumford,5.2618,-0.759,83.5,75,75,6.98,GH,1650905913
457,lompoc,34.6391,-120.4579,71.85,32,47,4.85,US,1650905913
458,formosa,-26.1775,-58.1781,87.78,62,20,16.11,AR,1650905914
459,hervey bay,-25.2986,152.8535,71.02,73,100,8.01,AU,1650905749
460,aripuana,-9.1667,-60.6333,91.2,47,9,4.34,BR,1650905914
461,tocopilla,-22.092,-70.1979,70.02,74,99,7.85,CL,1650905915
462,muret,43.3333,1.25,63.84,68,50,4.09,FR,1650905915
463,juneau,58.3019,-134.4197,43.84,96,92,1.86,US,1650905668
464,opuwo,-18.0607,13.84,74.12,33,1,3.53,NA,1650905916
465,lao cai,22.4833,103.95,78.8,62,2,2.17,VN,1650905916
466,kariba,-16.5167,28.8,73.51,64,38,0.31,ZW,1650905916
467,sioux lookout,50.1001,-91.917,17.67,73,100,11.5,CA,1650905917
468,timra,62.487,17.3257,47.88,61,40,19.57,SE,1650905917
469,bontang,0.1333,117.5,77.45,89,100,4.92,ID,1650905918
470,det udom,14.906,105.0784,82.22,63,39,7.72,TH,1650905918
471,mareeba,-17.0,145.4333,71.44,97,100,1.59,AU,1650905918
472,sao jose do egito,-7.4789,-37.2744,85.33,47,60,14.47,BR,1650905919
473,cabedelo,-6.9811,-34.8339,86.67,79,100,12.75,BR,1650905919
474,namibe,-15.1961,12.1522,72.28,77,2,7.74,AO,1650905659
475,ekibastuz,51.6667,75.3667,41.65,41,60,1.72,KZ,1650905921
476,sao joao da barra,-21.6403,-41.0511,78.89,68,29,9.86,BR,1650905921
477,poum,-20.2333,164.0167,75.42,65,93,13.22,NC,1650905922
478,mormugao,15.4,73.8,85.26,79,75,3.44,IN,1650905922
479,ambulu,-8.345,113.6058,76.12,91,47,3.2,ID,1650905922
480,salalah,17.0151,54.0924,81.75,68,0,3.22,OM,1650905923
481,joshimath,30.5667,79.5667,60.37,61,97,4.81,IN,1650905923
482,vostok,46.4856,135.8833,39.63,76,100,5.19,RU,1650905924
483,baybayin,13.8208,121.2699,78.76,92,46,4.9,PH,1650905924
484,la libertad,-2.2333,-80.9,76.66,73,20,6.91,EC,1650905924
485,tahta,26.7693,31.5021,88.32,10,0,4.76,EG,1650905925
486,hendersonville,36.3048,-86.62,71.49,95,99,1.01,US,1650905925
487,hutchinson,38.0608,-97.9298,53.73,39,3,3.0,US,1650905788
488,peterhead,57.5058,-1.7981,47.44,81,59,11.39,GB,1650905926
489,zhigansk,66.7697,123.3711,2.84,95,56,2.55,RU,1650905926
490,kiunga,-6.1219,141.2906,74.16,100,100,2.17,PG,1650905927
491,vigrestad,58.5667,5.7,51.96,80,76,13.44,NO,1650905927
492,paamiut,61.994,-49.6678,31.39,89,95,15.97,GL,1650905928
493,mitu,1.1983,-70.1733,82.2,81,45,1.88,CO,1650905936
494,safaga,26.7292,33.9365,79.03,48,0,3.8,EG,1650905936
495,tooele,40.5308,-112.2983,55.56,37,0,6.91,US,1650905937
496,fuxin,42.0156,121.6589,57.42,87,28,11.21,CN,1650905937
497,pucallpa,-8.3791,-74.5539,84.24,70,75,0.0,PE,1650905937
498,rey bouba,8.6724,14.1786,94.64,33,100,5.1,CM,1650905938
499,doka,13.5167,35.7667,95.81,10,14,5.95,SD,1650905938
500,rundu,-17.9333,19.7667,71.91,34,3,3.18,NA,1650905939
501,cayenne,4.9333,-52.3333,86.04,7,75,16.11,GF,1650905940
502,pangnirtung,66.1451,-65.7125,23.0,86,100,26.46,CA,1650905707
503,keti bandar,24.1447,67.4497,82.53,73,0,13.56,PK,1650905941
504,vincennes,48.85,2.4333,62.83,44,0,10.36,FR,1650905941
505,udachnyy,66.4167,112.4,4.39,100,62,2.24,RU,1650905942
506,buta,2.7858,24.73,75.29,83,75,0.69,CD,1650905942
507,tual,-5.6667,132.75,83.12,74,75,6.38,ID,1650905943
508,pachino,36.7186,15.0907,63.93,61,67,12.33,IT,1650905943
509,arrah,25.5667,84.6667,85.89,11,0,7.78,IN,1650905944
510,barcelona,41.3888,2.159,76.14,64,20,13.8,ES,1650905942
511,madison,34.7334,-86.5667,81.68,60,20,14.97,US,1650905661
512,sumbe,-11.2061,13.8437,76.8,84,30,5.86,AO,1650905944
513,college,64.8569,-147.8028,41.22,67,100,0.78,US,1650905946
514,lata,40.1629,-8.3327,62.82,54,80,10.0,PT,1650905946
515,mitsamiouli,-11.3847,43.2844,81.55,76,71,8.99,KM,1650905947
516,celestun,20.8667,-90.4,87.67,55,1,4.29,MX,1650905948
517,watertown,42.3709,-71.1828,64.38,43,100,8.99,US,1650905875
518,khasan,42.4308,130.6434,43.92,97,100,5.53,RU,1650905948
519,alta floresta,-9.8756,-56.0861,86.83,59,7,4.09,BR,1650905949
520,inhambane,-23.865,35.3833,75.31,88,10,8.52,MZ,1650905949
521,tashtagol,52.7657,87.8894,28.45,96,98,2.95,RU,1650905950
522,labuhan,-6.8844,112.2051,79.5,85,93,3.85,ID,1650905950
523,kruisfontein,-34.0033,24.7314,57.88,78,65,7.38,ZA,1650905951
524,coahuayana,18.7333,-103.6833,87.39,34,5,6.42,MX,1650905951
525,manono,-7.3,27.4167,72.05,93,88,3.2,CD,1650905952
526,kiruna,67.8557,20.2251,32.92,64,20,19.57,SE,1650905952
527,kazachinskoye,57.6953,93.2761,27.64,95,58,3.8,RU,1650905952
528,komsomolskiy,40.4272,71.7189,68.72,45,46,4.61,UZ,1650905953
529,kichera,55.9375,110.0997,21.81,79,83,2.68,RU,1650905953
530,smithers,54.7804,-127.1743,43.12,81,40,3.44,CA,1650905954
531,akyab,20.15,92.9,83.21,81,23,7.0,MM,1650905954
532,kuching,1.55,110.3333,75.42,94,20,3.44,MY,1650905954
533,urumqi,43.801,87.6005,47.35,76,20,13.42,CN,1650905763
534,ayr,55.4627,-4.6339,57.31,44,20,10.36,GB,1650905955
535,narovchat,53.8765,43.6946,55.04,81,68,8.55,RU,1650905956
536,san quintin,30.4833,-115.95,74.12,26,0,5.1,MX,1650905956
537,maniitsoq,65.4167,-52.9,29.01,79,100,6.02,GL,1650905956
538,otautau,-46.15,168.0,50.45,89,33,4.41,NZ,1650905957
539,muswellbrook,-32.2667,150.9,55.33,98,100,1.95,AU,1650905957
540,dunedin,-45.8742,170.5036,48.79,71,6,11.01,NZ,1650905958
541,nauta,-4.5061,-73.5757,83.14,84,77,3.27,PE,1650905958
542,mabaruma,8.2,-59.7833,83.32,82,57,4.47,GY,1650905959
543,kemin,42.7846,75.6892,47.8,83,97,4.03,KG,1650905959
544,gimli,50.6336,-96.9907,17.62,79,100,14.97,CA,1650905959
545,hasaki,35.7333,140.8333,59.4,89,98,6.06,JP,1650905960
546,yerraguntla,14.6372,78.5395,92.8,38,16,7.34,IN,1650905960
547,mucuri,-18.0864,-39.5508,81.93,67,24,8.05,BR,1650905969
548,port macquarie,-31.4333,152.9167,57.88,80,100,1.03,AU,1650905970
549,hambantota,6.1241,81.1185,81.72,79,79,2.82,LK,1650905970
550,itarema,-2.9248,-39.9167,78.91,85,93,10.76,BR,1650905971
551,taos,36.4072,-105.5731,50.99,43,74,11.99,US,1650905971
552,montana,43.4125,23.225,62.24,64,22,3.78,BG,1650905972
553,abu kamal,34.4506,40.9171,81.55,24,24,1.77,SY,1650905972
554,sinnamary,5.3833,-52.95,83.37,74,97,9.53,GF,1650905973
555,vanimo,-2.6741,141.3028,78.03,89,100,5.03,PG,1650905973
556,mahanoro,-19.9,48.8,72.84,81,39,1.66,MG,1650905713
557,mbuguni,-3.5667,36.95,80.22,64,100,5.3,TZ,1650905974
558,grafton,42.207,-71.6856,63.52,31,100,1.99,US,1650905799
559,rimbey,52.6334,-114.2353,48.61,56,78,14.97,CA,1650905974
560,kisangani,0.5167,25.2,74.44,80,33,1.83,CD,1650905975
561,mugur-aksy,50.35,90.5,26.24,38,95,5.84,RU,1650905975
562,abay,49.6311,72.8539,30.58,35,6,6.22,KZ,1650905976
563,yangambi,0.8102,24.4336,73.99,79,78,1.79,CD,1650905976
564,malayal,7.208,121.942,80.42,85,87,1.79,PH,1650905977
565,maningrida,-12.0667,134.2667,77.68,81,29,3.27,AU,1650905977
566,vilhena,-12.7406,-60.1458,86.22,58,75,11.5,BR,1650905867
